dataset,model,label,accuracy,f1,recall,precision
DiatomSizeReduction,ocsvm,3.0,0.8006535947712419,0.5196850393700788,1.0,0.35106382978723405
DiatomSizeReduction,ocsvm,4.0,0.7973856209150327,0.4464285714285714,1.0,0.28735632183908044
DistalPhalanxOutlineAgeGroup,ocsvm,1.0,0.8201438848920863,0.2424242424242424,0.2222222222222222,0.26666666666666666
DistalPhalanxOutlineAgeGroup,ocsvm,2.0,0.6690647482014388,0.5490196078431372,0.6511627906976745,0.4745762711864407
DistalPhalanxOutlineAgeGroup,ocsvm,3.0,0.6474820143884892,0.4367816091954023,0.8636363636363636,0.2923076923076923
DistalPhalanxOutlineCorrect,ocsvm,0.0,0.5652173913043478,0.4782608695652174,0.4782608695652174,0.4782608695652174
DistalPhalanxOutlineCorrect,ocsvm,1.0,0.4927536231884058,0.4488188976377953,0.6129032258064516,0.35403726708074534
DistalPhalanxTW,ocsvm,3.0,0.8848920863309353,0.6,0.5454545454545454,0.6666666666666666
DistalPhalanxTW,ocsvm,4.0,0.762589928057554,0.2978723404255319,0.25,0.3684210526315789
DistalPhalanxTW,ocsvm,5.0,0.6834532374100719,0.3714285714285714,0.41935483870967744,0.3333333333333333
DistalPhalanxTW,ocsvm,6.0,0.8489208633093526,0.16,0.16666666666666666,0.15384615384615385
DistalPhalanxTW,ocsvm,7.0,0.43884892086330934,0.09302325581395347,0.05128205128205128,0.5
DistalPhalanxTW,ocsvm,8.0,0.8273381294964028,0.6129032258064516,0.95,0.4523809523809524
Earthquakes,ocsvm,0.0,0.2517985611510791,0.0,0.0,0.0
Earthquakes,ocsvm,1.0,0.7482014388489209,0.0,0.0,0.0
ECG200,ocsvm,-1.0,0.64,0.35714285714285715,0.5,0.2777777777777778
ECG200,ocsvm,1.0,0.63,0.6105263157894737,0.9354838709677419,0.453125
ECG5000,ocsvm,1.0,0.7026666666666667,0.6590214067278287,0.9969159599074788,0.49219642177388656
ECG5000,ocsvm,2.0,0.814,0.6528411447532145,0.9585870889159561,0.4949685534591195
ECG5000,ocsvm,3.0,0.9806666666666667,0.18691588785046728,0.47619047619047616,0.11627906976744186
ECG5000,ocsvm,4.0,0.8335555555555556,0.1420389461626575,0.08882521489971347,0.35428571428571426
ECG5000,ocsvm,5.0,0.9951111111111111,0.0,0.0,0.0
ECGFiveDays,ocsvm,1.0,0.6782810685249709,0.5264957264957265,0.9808917197452229,0.3598130841121495
ECGFiveDays,ocsvm,2.0,0.7166085946573751,0.6325301204819277,0.9090909090909091,0.48498845265588914
ElectricDevices,ocsvm,1.0,0.7149526650239917,0.06308610400682012,0.044073853484216795,0.11094452773613193
ElectricDevices,ocsvm,2.0,0.5527168979380106,0.06455112557634933,0.06874638937030618,0.06083844580777096
ElectricDevices,ocsvm,3.0,0.7456879782129425,0.2221340737802459,0.15855039637599094,0.3708609271523179
ElectricDevices,ocsvm,4.0,0.7582674101932304,0.34779566130160955,0.29356172474896636,0.42660944206008583
ElectricDevices,ocsvm,5.0,0.8413954091557515,0.5348041080258654,0.925,0.37613697164258963
ElectricDevices,ocsvm,6.0,0.7229931267021139,0.21815519765739386,0.14982403217697335,0.40107671601615075
ElectricDevices,ocsvm,7.0,0.8648683698612372,0.25464949928469244,0.21140142517814728,0.32014388489208634
FaceAll,ocsvm,1.0,0.9751479289940829,0.5882352941176471,1.0,0.4166666666666667
FaceAll,ocsvm,2.0,0.9355029585798816,0.35502958579881655,0.967741935483871,0.21739130434782608
FaceAll,ocsvm,3.0,0.9420118343195266,0.51,0.796875,0.375
FaceAll,ocsvm,4.0,0.8550295857988166,0.21221864951768485,0.18333333333333332,0.25190839694656486
FaceAll,ocsvm,5.0,0.9485207100591716,0.5297297297297298,1.0,0.3602941176470588
FaceAll,ocsvm,6.0,0.9313609467455621,0.536,0.6504854368932039,0.4557823129251701
FaceAll,ocsvm,7.0,0.921301775147929,0.36363636363636365,0.38,0.3486238532110092
