dataset,model,label,accuracy,f1,recall,precision
Mallat,resoc,6.0,0.8904051172707889,0.1271465800250448,0.1978678038379531,0.1002822621585948
Mallat,resoc,7.0,0.693816631130064,0.12086631208166389,0.09553051071174738,0.19650319829424304
Mallat,resoc,8.0,0.24946695095948826,0.018680793265015014,0.01143322917310124,0.06595593461265102
Meat,resoc,1.0,0.3333333333333333,0.0906318082788671,0.28717948717948716,0.1
Meat,resoc,2.0,0.8,0.31111111111111106,0.5333333333333333,0.2222222222222222
Meat,resoc,3.0,0.2,0.2054901960784314,0.31851851851851853,0.18333333333333332
MedicalImages,resoc,1.0,0.6078947368421053,0.1317647265015686,0.10318295739348372,0.23578947368421052
MedicalImages,resoc,2.0,0.7526315789473684,0.14160401002506265,0.10877192982456142,0.2736842105263158
MedicalImages,resoc,3.0,0.6552631578947369,0.05670843776106935,0.03674185463659147,0.14035087719298248
MedicalImages,resoc,4.0,0.5394736842105263,0.017777777777777774,0.01023391812865497,0.07368421052631578
MedicalImages,resoc,5.0,0.7368421052631579,0.052280701754385955,0.04807017543859649,0.07543859649122807
MedicalImages,resoc,6.0,0.9407894736842105,0.0,0.0,0.0
MedicalImages,resoc,7.0,0.5197368421052632,0.045563909774436084,0.028812415654520914,0.14385964912280702
MedicalImages,resoc,8.0,0.9434210526315789,0.0,0.0,0.0
